date,project,site_no,elev_ft
2021-05-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,816.27
2021-05-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,816.13
2021-05-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,815.99
2021-05-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,815.86
2021-05-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,815.7
2021-05-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,815.56
2021-05-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,815.42
2021-05-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,815.28
2021-05-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,815.12
2021-05-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.95
2021-05-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.83
2021-05-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.81
2021-05-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.81
2021-05-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.76
2021-05-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.66
2021-05-29,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.54
2021-05-30,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.4
2021-05-31,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.24
2021-06-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.08
2021-06-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,813.9
2021-06-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,813.72
2021-06-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,813.52
2021-06-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,813.31
2021-06-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,813.1
2021-06-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,812.88
2021-06-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,812.66
2021-06-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,812.47
2021-06-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,812.26
2021-06-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,812.06
2021-06-12,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.93
2021-06-13,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.75
2021-06-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.72
2021-06-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.63
2021-06-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.47
2021-06-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.3
2021-06-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.09
2021-06-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,810.87
2021-06-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,810.62
2021-06-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,810.31
2021-06-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,810.01
2021-06-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,809.81
2021-06-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,809.53
2021-06-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,809.25
2021-06-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,808.97
2021-06-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,808.69
2021-06-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,808.36
2021-06-29,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,808.04
2021-06-30,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,807.72
2021-07-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,807.49
2021-07-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,807.34
2021-07-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,807.16
2021-07-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,806.97
2021-07-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,806.78
2021-07-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,806.58
2021-07-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,806.38
2021-07-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,806.19
2021-07-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,805.99
2021-07-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,805.79
2021-07-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,805.59
2021-07-12,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,805.38
2021-07-13,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,805.2
2021-07-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,805.02
2021-07-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,804.84
2021-07-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,804.65
2021-07-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,804.46
2021-07-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,804.28
2021-07-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,804.09
2021-07-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,803.91
2021-07-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,803.73
2021-07-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,803.53
2021-07-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,803.34
2021-07-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,803.14
2021-07-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,802.94
2021-07-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,802.75
2021-07-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,802.54
2021-07-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,802.34
2021-07-29,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,802.15
2021-07-30,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,801.94
2021-07-31,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,801.75
2021-08-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,801.55
2021-08-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,801.35
2021-08-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,801.14
2021-08-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,800.93
2021-08-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,800.7
2021-08-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,800.51
2021-08-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,800.28
2021-08-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,800.05
2021-08-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,799.83
2021-08-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,799.63
2021-08-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,799.42
2021-08-12,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,799.21
2021-08-13,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,799.01
2021-08-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,798.8
2021-08-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,798.57
2021-08-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,798.34
2021-08-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,798.11
2021-08-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,797.88
2021-08-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,797.64
2021-08-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,797.41
2021-08-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,797.18
2021-08-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,796.95
2021-08-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,796.72
2021-08-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,796.48
2021-08-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,796.23
2021-08-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,795.99
2021-08-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,795.75
2021-08-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,795.51
2021-08-29,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,795.25
2021-08-30,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,795.01
2021-08-31,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,794.76
2021-09-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,794.51
2021-09-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,794.26
2021-09-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,794.02
2021-09-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,793.77
2021-09-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,793.51
2021-09-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,793.26
2021-09-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,793.01
2021-09-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,792.77
2021-09-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,792.52
2021-09-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,792.27
2021-09-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,792.02
2021-09-12,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,791.77
2021-09-13,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,791.52
2021-09-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,791.26
2021-09-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,791.01
2021-09-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.75
2021-09-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.48
2021-09-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.46
2021-09-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.85
2021-09-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.86
2021-09-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.72
2021-09-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.53
2021-09-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.32
2021-09-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.1
2021-09-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,789.86
2021-09-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,789.63
2021-09-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,789.6
2021-09-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.22
2021-09-29,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.33
2021-09-30,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.26
2021-10-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,790.12
2021-10-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,789.95
2021-10-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,789.76
2021-10-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,789.56
2021-10-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,789.4
2021-10-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,789.23
2021-10-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,789.04
2021-10-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,788.84
2021-10-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,788.63
2021-10-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,788.48
2021-10-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,788.38
2021-10-12,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,788.32
2021-10-13,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,788.22
2021-10-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,788.16
2021-10-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,788.04
2021-10-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,787.89
2021-10-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,787.7
2021-10-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,787.53
2021-10-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,787.37
2021-10-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,787.19
2021-10-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,787.17
2021-10-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,788.29
2021-10-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,787.54
2021-10-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,787.24
2021-10-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,786.79
2021-10-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,785.59
2021-10-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,783.94
2021-10-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,781.9
2021-10-29,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,779.86
2021-10-30,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,778.14
2021-10-31,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,775.84
2021-11-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,773.44
2021-11-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.72
2021-11-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.43
2021-11-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.18
2021-11-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.3
2021-11-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.01
2021-11-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.12
2021-11-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.94
2021-11-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.15
2021-11-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.13
2021-11-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,779.14
2021-11-12,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,778.16
2021-11-13,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,776.4
2021-11-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,773.64
2021-11-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.6
2021-11-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,769.86
2021-11-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,769.53
2021-11-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,769.71
2021-11-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.33
2021-11-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.86
2021-11-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.68
2021-11-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.72
2021-11-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.04
2021-11-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.47
2021-11-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.24
2021-11-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.23
2021-11-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.43
2021-11-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.41
2021-11-29,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.16
2021-11-30,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.05
2021-12-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.29
2021-12-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.65
2021-12-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.89
2021-12-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.9
2021-12-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.87
2021-12-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.24
2021-12-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.69
2021-12-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.96
2021-12-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.91
2021-12-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.67
2021-12-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.95
2021-12-12,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,776.51
2021-12-13,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,777.82
2021-12-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,777.77
2021-12-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,775.76
2021-12-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.95
2021-12-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.51
2021-12-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.14
2021-12-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.84
2021-12-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,776.68
2021-12-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,776.37
2021-12-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,774.63
2021-12-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,774.73
2021-12-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,775.23
2021-12-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,774.45
2021-12-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.42
2021-12-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.57
2021-12-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.12
2021-12-29,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.28
2021-12-30,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.43
2021-12-31,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.92
2022-01-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.14
2022-01-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.17
2022-01-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,777.72
2022-01-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,783.24
2022-01-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,793.23
2022-01-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,803.37
2022-01-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,810.65
2022-01-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.28
2022-01-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.35
2022-01-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,813.35
2022-01-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,812.1
2022-01-12,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,809.5
2022-01-13,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,806.14
2022-01-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,802.21
2022-01-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,797.86
2022-01-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,794.82
2022-01-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,793.38
2022-01-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,792.0
2022-01-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,788.44
2022-01-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,785.21
2022-01-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,782.06
2022-01-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,777.95
2022-01-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,773.45
2022-01-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.63
2022-01-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.18
2022-01-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.03
2022-01-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.56
2022-01-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.07
2022-01-29,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.6
2022-01-30,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.02
2022-01-31,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,769.87
2022-02-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,770.66
2022-02-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.27
2022-02-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,771.77
2022-02-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.12
2022-02-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.39
2022-02-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.58
2022-02-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.7
2022-02-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.85
2022-02-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,772.97
2022-02-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,773.23
2022-02-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,773.62
2022-02-12,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,773.93
2022-02-13,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,774.16
2022-02-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,774.43
2022-02-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,774.71
2022-02-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,774.88
2022-02-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,775.04
2022-02-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,775.12
2022-02-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,775.15
2022-02-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,775.29
2022-02-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,775.57
2022-02-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,775.86
2022-02-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,776.03
2022-02-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,776.12
2022-02-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,776.16
2022-02-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,776.2
2022-02-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,776.48
2022-02-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,777.81
2022-03-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,779.51
2022-03-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,782.25
2022-03-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,786.88
2022-03-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,789.84
2022-03-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,791.7
2022-03-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,792.94
2022-03-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,793.77
2022-03-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,794.44
2022-03-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,794.96
2022-03-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,795.38
2022-03-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,795.72
2022-03-12,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,796.02
2022-03-13,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,796.69
2022-03-14,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,797.65
2022-03-15,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,800.23
2022-03-16,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,802.59
2022-03-17,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,803.96
2022-03-18,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,804.88
2022-03-19,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,805.8
2022-03-20,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,806.78
2022-03-21,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,807.55
2022-03-22,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,808.2
2022-03-23,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,808.82
2022-03-24,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,809.34
2022-03-25,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,809.81
2022-03-26,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,810.21
2022-03-27,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,810.56
2022-03-28,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,810.87
2022-03-29,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.11
2022-03-30,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.3
2022-03-31,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.42
2022-04-01,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.52
2022-04-02,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.58
2022-04-03,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,811.65
2022-04-04,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,812.39
2022-04-05,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,813.63
2022-04-06,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,814.49
2022-04-07,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,815.13
2022-04-08,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,815.65
2022-04-09,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,816.02
2022-04-10,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,816.46
2022-04-11,"DORENA LAKE NEAR COTTAGE GROVE, OR",14155000,817.79
